DateTime,II
625,1.759631152270716
626,1.7265571387835006
627,1.677187559602863
628,1.6141568140912377
629,1.542152670761278
630,1.4672494330349704
631,1.3957604838794657
632,1.3331797364224487
633,1.2835526879540171
634,1.2491089193542948
635,1.2286500382804784
636,1.2115521527190096
637,1.2146165863785716
638,1.2218304875625536
639,1.2281689474104316
640,1.2294753799575686
641,1.2233982524124105
642,1.2099972465923814
643,1.191449512739305
644,1.17009778192056
645,1.1488249677965192
646,1.130312340416773
647,1.1147375090539293
648,1.1081948799131345
649,1.110201055964429
650,1.1165550997932643
651,1.1302841642607395
652,1.1481449231054646
653,1.1717121175023608
654,1.1915670539966665
655,1.2168424810302316
656,1.2379383149541416
657,1.251331589970504
658,1.2552101416684633
659,1.2500847395937236
660,1.2387478931043352
661,1.2254331245530294
662,1.2144638909098235
663,1.208817554030561
664,1.2091994541267939
665,1.2140835961947898
666,1.2205874003047985
667,1.225613723796695
668,1.2271187841089948
669,1.2306894090154645
670,1.226243359233347
671,1.225090200139391
672,1.2285598188916298
673,1.2417433678058902
674,1.2614548697042178
675,1.2949613546912464
676,1.3287034855248154
677,1.3638416964601006
678,1.397411918603833
679,1.4386643224250715
680,1.4668485698363165
681,1.4908290907875126
682,1.5127716652623717
683,1.5326959250361911
684,1.5488776486343683
685,1.5584083633879033
686,1.5559133605426814
687,1.5402289700347738
688,1.5154147786978176
689,1.4805040203492563
690,1.4409212353880305
691,1.4005144160224314
692,1.3651321584587541
693,1.3378446510246955
694,1.3203222158544683
695,1.3127476929870505
696,1.3137802476337894
697,1.3205410260803223
698,1.328712023200722
699,1.3329766224316946
700,1.3263646810732541
701,1.3058146419934562
702,1.268896066460078
703,1.2215498368105164
704,1.1667045543348444
705,1.1156184299497305
706,1.0885772528630702
707,1.1082561247846616
708,1.1982843158149514
709,1.3763082134396092
710,1.6415485397539609
711,1.9754910683317375
712,2.33595243496311
713,2.661975775335976
714,2.8816337355094555
715,2.9430483434536194
716,2.8349349645474606
717,2.567782916830535
718,2.1989452181891886
719,1.7972464430791841
720,1.4329903151246737
721,1.1524542480864453
722,0.9748482200876472
723,0.8955296860052444
724,0.8931025747596698
725,0.9392472259536413
726,1.0070000412747915
727,1.0757809465723391
728,1.1330369548755095
729,1.1734295861435549
730,1.1967840478075888
731,1.2057748071257706
732,1.2040067084729458
733,1.1948851613369904
734,1.1812977235817703
735,1.1657506109007525
736,1.1505445044455171
737,1.1378432516570485
738,1.1296707066550475
739,1.1277608487180584
740,1.1331404298151997
741,1.1466517416525426
742,1.1678479973985336
743,1.2009286451949486
744,1.2323791330088432
745,1.2539645359235816
746,1.2676464563950838
747,1.2719521783711725
748,1.2673441424838836
749,1.2574791773071834
750,1.2447806218147535
751,1.234650691724104
752,1.2295804513820077
753,1.2311501608617115
754,1.2403722447598957
755,1.25787438853552
756,1.2813371221272984
757,1.3097998636152517
758,1.341461729595828
759,1.374433827780271
760,1.406674303112041
761,1.4360571832293048
762,1.460829544882762
763,1.4803172048454314
764,1.495520686341262
765,1.509271540595168
766,1.5256299389063332
767,1.5484166503953218
768,1.5794573899046724
769,1.6170277654923144
770,1.6589062181283503
771,1.6997983563777308
772,1.7341371184862227
773,1.761627635964252
774,1.7773971312924988
775,1.781134310429427
776,1.7698845438806579
777,1.7432016759306543
778,1.7021742719329167
779,1.649504399378184
780,1.5905174198245273
781,1.527574352395992
782,1.4657575968683025
783,1.4108751889085134
784,1.3619786418745632
785,1.3219573087566374
786,1.2919221689569416
787,1.2695990929451535
788,1.2534515925117244
789,1.240757850785488
790,1.2294354179571187
791,1.2192014168491587
792,1.2116898779436973
793,1.2086074234281379
794,1.212557555751305
795,1.2220504003973789
796,1.2333301381616633
797,1.2469826394443229
798,1.2581936723124756
799,1.2643714567797084
800,1.2661905532588533
801,1.2622123506145795
802,1.2531570802959362
803,1.245033576910556
804,1.2350476472611525
805,1.2338093908494165
806,1.238303917622255
807,1.2471053065009825
808,1.2566768842374045
809,1.2625257879239529
810,1.2609948391784997
811,1.2508842353346399
812,1.234032324800725
813,1.2146002167927532
814,1.1975342453819864
815,1.1869677680707325
816,1.185130824020968
817,1.1920211184771665
818,1.205863064968686
819,1.224096532025918
820,1.2443256343737403
821,1.2647261697849634
822,1.2879106017971749
823,1.3049281960716992
824,1.3192224481224717
825,1.331108558061217
826,1.3418659422504655
827,1.3533724448611877
828,1.3672819678900596
829,1.384135145872834
830,1.4051728200110607
831,1.4253671763319553
832,1.4420936627805006
833,1.4568697088253242
834,1.465732233767102
835,1.4716804012095577
836,1.4701227990866526
837,1.4620356277975144
838,1.4465622197149095
839,1.4236582613463378
840,1.3945861738932361
841,1.362109868708583
842,1.3301327592740024
843,1.3026948153111744
844,1.282688530187396
845,1.270920200211118
846,1.2659564665750063
847,1.2646941278624761
848,1.263188443203975
849,1.25733994318004
850,1.2434838930238192
851,1.219250134062253
852,1.184897983512719
853,1.1427931896598174
854,1.1062911225061234
855,1.086451248783455
856,1.1045799820535966
857,1.1764178327307802
858,1.3176236213813397
859,1.5311009940634643
860,1.8137255407713126
861,2.1375816594368913
862,2.4482377848480184
863,2.693212591703134
864,2.804410507101284
865,2.7542877699514614
866,2.544030420111997
867,2.2169673167837693
868,1.837391409146954
869,1.4774789058514446
870,1.1932661550588584
871,1.0121768507472453
872,0.9328902706603852
873,0.9336555467346268
874,0.9835493209615749
875,1.052296787717454
876,1.1164955239404466
877,1.1620478755352452
878,1.1837817721271557
879,1.1836002812384447
880,1.168215882365039
881,1.1468937013253317
882,1.1291427253270274
883,1.1223873930820227
884,1.1301531685354056
885,1.15148368740696
886,1.1818317380425893
887,1.214976224923831
888,1.2451147120262163
889,1.268691753555277
890,1.2871853423850912
891,1.2972197650889183
892,1.293143426816278
893,1.2881522235080578
894,1.2742716333129012
895,1.2544153653773717
896,1.2399333054333104
897,1.2385140581564227
898,1.2394594648196675
899,1.2491244652980171
900,1.2666096815501342
901,1.2883375571742945
902,1.3097936223035669
903,1.3310470541320665
904,1.3518139649823246
905,1.3732395836437756
906,1.3951737997752967
907,1.420262340401079
908,1.448612856259445
909,1.479003755686041
910,1.5092145495810947
911,1.5368984848933278
912,1.5605638032271918
913,1.580090743435516
914,1.5955425385019113
915,1.6073749316736474
916,1.620895064774496
917,1.6334277302040738
918,1.6474269903921763
919,1.663339251141834
920,1.6861205524370364
921,1.7080906118914503
922,1.7402687917879411
923,1.7774093600258396
924,1.8082120320791224
925,1.8190507368374793
926,1.8010178704311615
927,1.7518599760253377
928,1.6770152422958027
929,1.5892993731778393
930,1.5023494789938532
931,1.42611999430538
932,1.3550716974734396
933,1.3014519731737073
934,1.2628296767353837
935,1.2389308429896135
936,1.2250967483334065
937,1.219650634690718
938,1.2193613729512338
939,1.2217176834722352
940,1.2252593434773107
941,1.229322443855265
942,1.2333848498051685
943,1.2365580417699957
944,1.2360599576930507
945,1.232812849940397
946,1.2247825717195935
947,1.2141340173709299
948,1.191637265208811
949,1.1707076256623548
950,1.1544581298815948
951,1.1419097291701943
952,1.138351254238179
953,1.1380927806935404
954,1.1529697332310516
955,1.1738528340235084
956,1.1954176142145978
957,1.2150977633425062
958,1.2363576689593034
959,1.2453856756902353
960,1.251784606389474
961,1.2490459499362594
962,1.2443349219166762
963,1.2392651256910914
964,1.229598989285452
965,1.2156755572060014
966,1.2124928087647182
967,1.208141315310236
968,1.213428001372805
969,1.217941094303146
970,1.2337171303402499
971,1.2511513509758103
972,1.2662865960109193
973,1.278106655171757
974,1.2908427787598082
975,1.3037989015931677
976,1.3180110947648613
977,1.3316107366152627
978,1.3482514299664639
979,1.3639357693967014
980,1.3808561412471465
981,1.4001471729892359
982,1.421545261382199
983,1.4445251978582765
984,1.4676860943837478
985,1.4890053763196143
986,1.5058503409161497
987,1.5149318494083923
988,1.512769417088773
989,1.4967492489835528
990,1.4663006484614103
991,1.4235688320518112
992,1.3731890611295452
993,1.3211832009425775
994,1.2734681320060024
995,1.2346517395279994
996,1.2075212699271933
997,1.193164549140487
998,1.191287016935108
999,1.200183422002108
1000,1.2162222274037717
1001,1.2333847813452505
1002,1.243929237239963
1003,1.24053465986848
1004,1.2201195857877336
1005,1.1913390401318034
1006,1.1638280553667864
1007,1.160092124556779
1008,1.2035212685350374
1009,1.3169542935624556
1010,1.5084421043923173
1011,1.7749358652253078
1012,2.1009594185187197
1013,2.417931898213864
1014,2.6804143432415493
1015,2.8253970860928757
1016,2.8059422122862183
1017,2.6243748529639666
1018,2.3136067103522353
1019,1.9375625805867667
1020,1.5691534706866723
1021,1.2667966621813904
1022,1.0621983518801386
1023,0.9602470936403704
1024,0.9449143086838268
1025,0.9890660143445645
1026,1.0636903635057364
1027,1.1442539694157585
1028,1.213523766875997
1029,1.261583348983991
1030,1.284463223106869
1031,1.2827297398714252
1032,1.260706168490784
1033,1.225923957289093
1034,1.187707506187602
1035,1.1544603692714868
1036,1.1308112408814142
1037,1.116507892311162
1038,1.1079092733660045
1039,1.1011235395391634
1040,1.0947741641976807
1041,1.090711437308949
1042,1.0924624814158
1043,1.1046796400671692
1044,1.1247616542996108
1045,1.1518911812500743
1046,1.1861722604459433
1047,1.2190905048539127
1048,1.268691753555277
1049,1.2997819377112434
1050,1.3333389072290667
1051,1.351227192751957
1052,1.3584652757609685
1053,1.353476341612109
1054,1.338321209167779
1055,1.3192205042599452
1056,1.304593543761565
1057,1.301192749057387
1058,1.3107099751508116
1059,1.3292205501537855
1060,1.3415283507738618
1061,1.3573738028263147
1062,1.368228652377412
1063,1.3713205091980085
1064,1.3811657463652836
1065,1.3962940640944332
1066,1.4149858424657087
1067,1.4364084717471506
1068,1.468079269354594
1069,1.5012940636374796
1070,1.5378380978912878
1071,1.5747832731019131
1072,1.6083198865990933
1073,1.6408592178703518
1074,1.6668853047672199
1075,1.6834101062612772
1076,1.6866233261655303
1077,1.675884091765614
1078,1.6526353201960715
1079,1.619634687881111
1080,1.5796903483609221
1081,1.5345158977728794
1082,1.484339543710509
1083,1.4285982621285114
1084,1.3686556810237798
1085,1.3062192147682943
1086,1.2481985844661472
1087,1.195674082927764
1088,1.1554379259468146
1089,1.1302722950802686
1090,1.118922676235844
1091,1.1179435207297235
1092,1.1231789154657623
1093,1.1311238927655423
1094,1.1397681346779556
1095,1.1491703784826024
1096,1.1594057653959695
1097,1.1718952059559022
1098,1.1866576659821275
1099,1.1970890033651995
1100,1.2075810002405858
1101,1.214695563253106
1102,1.2144955188218451
1103,1.2072233683322353
1104,1.192878887344504
1105,1.1757143572808089
1106,1.160710179613489
1107,1.1508000040351962
1108,1.14327581261021
1109,1.1473200066365794
1110,1.1566313206255077
1111,1.1692079648472622
1112,1.1829564249845297
1113,1.1962372465630486
1114,1.2081479217635658
1115,1.2185513199680909
1116,1.2329960294081668
1117,1.2432032394340682
1118,1.2541966363982306
1119,1.2681360712367145
1120,1.2770156348197377
1121,1.2839924701130008
1122,1.287719207605191
1123,1.2872583049044946
1124,1.2913090827039748
1125,1.28696386776778
1126,1.2789581856958616
1127,1.2690902423924157
1128,1.265493277167213
1129,1.2630289150987555
1130,1.267332273007502
1131,1.282334205830332
1132,1.310881523460993
1133,1.348788874322864
1134,1.3964393748875776
1135,1.453925963758065
1136,1.5039947080760094
1137,1.5536630932532207
1138,1.5774865098242115
1139,1.5824265876396937
1140,1.5688579010988075
1141,1.5405636740053146
1142,1.5031193798435531
1143,1.4621046554137112
1144,1.4220279881319975
1145,1.386083711090274
1146,1.3562525010294801
1147,1.3332555288595636
1148,1.3163721363953762
1149,1.303590514306167
1150,1.2923830633614874
1151,1.2806363124000903
1152,1.2669022878778262
1153,1.2496160120278532
1154,1.2234391123815533
1155,1.194346251584996
1156,1.1587134723473103
1157,1.128449517813847
1158,1.112380002305097
1159,1.1330909517097787
1160,1.2066727548642837
1161,1.3585027378543522
1162,1.5904268063654963
1163,1.8953413777805588
1164,2.2395005045299063
1165,2.567530547580864
1166,2.817595221383578
1167,2.9308903924007494
1168,2.8793500964224936
1169,2.668332022818898
1170,2.3386738361318455
1171,1.9609744585996658
1172,1.5987874377837508
1173,1.3051474498660605
1174,1.1060706714781972
1175,1.0026937154303615
1176,0.977595479004004
1177,1.00460852315441
1178,1.0573258674056822
1179,1.1140709282497634
1180,1.159632053822635
1181,1.1854770831468902
1182,1.1896495359723058
1183,1.1761902306660101
1184,1.1540149485580429
1185,1.1315207322652001
1186,1.119912430891458
1187,1.118031179491431
1188,1.1245076222841814
1189,1.1366417322527083
1190,1.1542810160980947
1191,1.1728261272239748
1192,1.1912861622925541
1193,1.2080652725063756
1194,1.2222631273123457
1195,1.2282197101523187
1196,1.2315996375534022
1197,1.234229119015193
1198,1.2321773614592075
1199,1.2314614364028214
1200,1.236448471466004
1201,1.2478576205817378
1202,1.2637347763351525
1203,1.2799047946804925
1204,1.2914627923034956
1205,1.2948589260241228
1206,1.2896760212426246
1207,1.2817935749359235
1208,1.271850730923785
1209,1.268691753555277
1210,1.274848652401787
1211,1.2933333990261753
1212,1.3239045224156998
1213,1.3620869004421743
1214,1.4043857895357046
1215,1.4457607709602256
1216,1.4818792881775602
1217,1.5097497949195755
1218,1.5285462786115347
1219,1.5401560945970985
1220,1.5472233758192742
1221,1.5554582452953702
1222,1.5681057839134522
1223,1.5864662524878483
1224,1.6127710569642688
1225,1.6420510803496764
1226,1.6734872230228854
1227,1.7021480598978176
1228,1.720889307118927
1229,1.7249795776731642
1230,1.7112760460087197
1231,1.6789177442005065
1232,1.6297338465727618
1233,1.567918235276984
1234,1.4989034289298964
1235,1.4280963573243275
1236,1.3602673992601015
1237,1.299661566277478
1238,1.2501955870609238
1239,1.215147371751084
1240,1.1956635891315754
1241,1.1925961921366395
1242,1.202249514534987
1243,1.2196017226750553
1244,1.2388043519691339
1245,1.2545550264360077
1246,1.2632718157914027
1247,1.2637307974017078
1248,1.2570049783412
1249,1.2403884278214432
1250,1.2256474487838416
1251,1.215294784866503
1252,1.2024916415834832
1253,1.2036202871972714
1254,1.209516425402847
1255,1.217766185063508
1256,1.2275053774434117
1257,1.2342393131053895
1258,1.2364133176769327
1259,1.2379620351716791
1260,1.2342060395093244
1261,1.2283225524886685
1262,1.2267921339331587
1263,1.229723159736395
1264,1.2395251844045145
1265,1.2566606346750853
1266,1.2785307846105438
1267,1.2992495771762531
1268,1.3111763426989278
1269,1.3081806643543972
1270,1.2889492495257362
1271,1.2579751537477235
1272,1.223413848294375
1273,1.1933870339348227
1274,1.1731751225446012
1275,1.1645920215051733
1276,1.16711615707391
1277,1.1794624012103507
1278,1.203540267950094
1279,1.2350032496682946
1280,1.2764156654198235
1281,1.3192189283732894
1282,1.36341084862283
1283,1.4181715190491322
1284,1.4615895233004854
1285,1.4963573961867285
1286,1.5175885051527196
1287,1.5322448540792266
1288,1.542271369650125
1289,1.5485602035368213
1290,1.5537816009011731
1291,1.5537444850678237
1292,1.5468448788895612
1293,1.5308600438242672
1294,1.5056651632362934
1295,1.4735379186278192
1296,1.4382483069582577
1297,1.403668760799193
1298,1.3727801466534288
1299,1.3474022869214233
1300,1.328349685874772
1301,1.3155112225088421
1302,1.307660347374159
1303,1.3022550491580605
1304,1.2943651602320172
1305,1.282458052457838
1306,1.2613278549331828
1307,1.2316963413421609
1308,1.1963669686764689
1309,1.1583288690524716
1310,1.121619253647245
1311,1.0984727640804692
1312,1.1042455167095662
1313,1.159555278296936
1314,1.287390215912911
1315,1.492893657395697
1316,1.7698724191128234
1317,2.100362479288189
1318,2.4368375642036817
1319,2.7139168257863315
1320,2.8710598108274064
1321,2.878716335054153
1322,2.726437657099486
1323,2.443765347261445
1324,2.08318436641146
1325,1.71460658652659
1326,1.3914314715650002
1327,1.142401148728301
1328,0.9786969397600563
1329,0.895419028330977
1330,0.8774438512987491
1331,0.9045495731843877
1332,0.955725375619275
1333,1.0151308629143805
1334,1.0662817764154062
1335,1.1101362165091435
1336,1.1334465813537273
1337,1.1441274614922283
1338,1.1463328903683292
1339,1.143300399461133
1340,1.1376098608899978
1341,1.131339044712523
1342,1.1255960176319373
1343,1.1168207798795782
1344,1.1173287178050357
1345,1.120909839397338
1346,1.1258217664621024
1347,1.1346285589674978
1348,1.1461248908843495
1349,1.15563329663524
1350,1.1636728135687353
1351,1.1765806617434045
1352,1.1835981876615835
1353,1.1920525826112263
1354,1.2020340362759279
1355,1.2205416428917963
1356,1.2381655865613586
1357,1.2554060225541133
1358,1.2713608535920529
1359,1.2892382172839938
1360,1.2965753805543925
1361,1.3035724220764187
1362,1.3052909335145058
1363,1.3080169445296603
1364,1.3137706852698512
1365,1.3233450568688383
1366,1.3364626860272937
1367,1.352481214799108
1368,1.3710719816145778
1369,1.3924623281664392
1370,1.4171645655698293
1371,1.4417236317615503
1372,1.4656229518731179
1373,1.4979987269738024
1374,1.5304847392473642
1375,1.5548610508211993
1376,1.5862011266630187
1377,1.6154089848048245
1378,1.638494344045841
1379,1.6504832004634278
1380,1.6593890067723378
