DateTime,II
345,1.686105006105006
346,1.738901098901099
347,1.8849328449328449
348,2.145543345543345
349,2.451086691086691
350,2.74989010989011
351,3.0116239316239315
352,3.168888888888889
353,3.2553846153846155
354,3.323907203907204
355,3.4564590964590964
356,3.5047619047619047
357,3.5047619047619047
358,3.503638583638584
359,3.503638583638584
360,3.5047619047619047
361,3.503638583638584
362,3.5058852258852258
363,3.503638583638584
364,3.5025152625152627
365,3.261001221001221
366,3.013870573870574
367,2.8285225885225884
368,2.595995115995116
369,2.3398778998779
370,2.096117216117216
371,1.8152869352869352
372,1.5602930402930404
373,1.3345054945054946
374,1.1334310134310135
375,0.9986324786324786
376,0.90989010989011
377,0.8672039072039072
378,0.8660805860805861
379,0.8818070818070818
380,0.8907936507936508
381,0.9132600732600732
382,0.9211233211233212
383,0.9424664224664224
384,0.9548229548229548
385,0.957069597069597
386,0.9413431013431014
387,0.9492063492063492
388,0.9525763125763126
389,0.957069597069597
390,0.9525763125763126
391,0.957069597069597
392,0.948083028083028
393,0.9424664224664224
394,0.9357264957264956
395,0.9132600732600732
396,0.911013431013431
397,0.928986568986569
398,0.9065201465201466
399,0.8930402930402931
400,0.8863003663003663
401,0.8952869352869353
402,0.8739438339438339
403,0.8851770451770452
404,0.8705738705738706
405,0.8952869352869353
406,0.9143833943833944
407,0.928986568986569
408,0.9626862026862026
409,0.9829059829059827
410,1.0401953601953602
411,1.0705250305250305
412,1.121074481074481
413,1.1884737484737484
414,1.2423931623931623
415,1.3266422466422467
416,1.3884249084249085
417,1.4659340659340658
418,1.5344566544566545
419,1.5838827838827838
420,1.656898656898657
421,1.710818070818071
422,1.757997557997558
423,1.8164102564102564
424,1.8332600732600728
425,1.8781929181929184
426,1.8849328449328449
427,1.9197557997558
428,1.907399267399268
429,1.902905982905983
430,1.9062759462759464
431,1.913015873015873
432,1.9017826617826616
433,1.915262515262516
434,1.9197557997558
435,1.9433455433455435
436,1.9613186813186807
437,1.983785103785104
438,2.007374847374847
439,2.0556776556776555
440,2.1095970695970694
441,2.1298168498168497
442,2.1286935286935287
443,2.121953601953602
444,2.1051037851037853
445,2.0624175824175826
446,2.0141147741147742
447,1.9624420024420024
448,1.8984126984126983
449,1.84
450,1.784957264957265
451,1.75013431013431
452,1.7141880341880342
453,1.6950915750915752
454,1.677118437118437
455,1.6928449328449329
456,1.6726251526251523
457,1.6894749694749696
458,1.665885225885226
459,1.667008547008547
460,1.677118437118437
461,1.6793650793650794
462,1.675995115995116
463,1.6883516483516483
464,1.7007081807081808
465,1.7063247863247863
466,1.6962148962148962
467,1.7096947496947497
468,1.7141880341880342
469,1.737777777777778
470,1.7287912087912087
471,1.7164346764346765
472,1.6827350427350427
473,1.6681318681318682
474,1.722051282051282
475,1.8343833943833945
476,2.077020757020757
477,2.3657142857142857
478,2.7094505494505494
479,3.027350427350428
480,3.2082051282051283
481,3.3115506715506715
482,3.35985347985348
483,3.4643223443223445
484,3.503638583638584
485,3.503638583638584
486,3.5047619047619047
487,3.5047619047619047
488,3.5058852258852258
489,3.503638583638584
490,3.503638583638584
491,3.503638583638584
492,3.5047619047619047
493,3.226178266178266
494,2.98017094017094
495,2.783589743589744
496,2.5465689865689867
497,2.2882051282051283
498,2.025347985347985
499,1.7535042735042734
500,1.4962637362637363
501,1.283956043956044
502,1.103101343101343
503,1.0177289377289378
504,0.948083028083028
505,0.90989010989011
506,0.9233699633699634
507,0.9065201465201466
508,0.9222466422466422
509,0.9357264957264956
510,0.9413431013431014
511,0.9705494505494504
512,0.973919413919414
513,0.9795360195360197
514,0.9986324786324786
515,0.9829059829059827
516,0.9873992673992674
517,0.993015873015873
518,0.9683028083028083
519,0.9683028083028083
520,0.9525763125763126
521,0.9638095238095238
522,0.9649328449328448
523,0.945836385836386
524,0.9424664224664224
525,0.93010989010989
526,0.9278632478632478
527,0.9390964590964592
528,0.8975335775335775
529,0.891916971916972
530,0.8874236874236874
531,0.8952869352869353
532,0.9211233211233212
533,0.9256166056166056
534,0.9503296703296704
535,0.9716727716727716
536,0.9873992673992674
537,1.0188522588522588
538,1.0390720390720392
539,1.0963614163614164
540,1.166007326007326
541,1.210940170940171
542,1.2715995115995116
543,1.3614652014652016
544,1.4142612942612942
545,1.4771672771672772
546,1.5355799755799755
547,1.593992673992674
548,1.6445421245421246
549,1.6984615384615385
550,1.7692307692307692
551,1.8085470085470088
552,1.85010989010989
553,1.8804395604395605
554,1.8905494505494504
555,1.89953601953602
556,1.9163858363858364
557,1.9017826617826616
558,1.881562881562881
559,1.886056166056166
560,1.8961660561660565
561,1.9006593406593408
562,1.907399267399268
563,1.9197557997558
564,1.9613186813186807
565,2.007374847374847
566,2.048937728937729
567,2.097240537240537
568,2.1084737484737484
569,2.114090354090354
570,2.0747741147741148
571,2.059047619047619
572,1.996141636141636
573,1.9736752136752136
574,1.9186324786324789
575,1.866959706959707
576,1.8074236874236875
577,1.7546275946275949
578,1.7209279609279609
579,1.7063247863247863
580,1.678241758241758
581,1.6816117216117217
582,1.6715018315018315
583,1.665885225885226
584,1.6625152625152626
585,1.6692551892551892
586,1.675995115995116
587,1.6793650793650794
588,1.6804884004884004
589,1.686105006105006
590,1.6928449328449329
591,1.7074481074481074
592,1.7153113553113553
593,1.7141880341880342
594,1.7164346764346765
595,1.710818070818071
596,1.7164346764346765
597,1.711941391941392
598,1.710818070818071
599,1.6816117216117217
600,1.6827350427350427
601,1.7242979242979244
602,1.8984126984126983
603,2.1534065934065936
604,2.455579975579976
605,2.779096459096459
606,3.053186813186813
607,3.1924786324786325
608,3.2756043956043954
609,3.335140415140415
610,3.4553357753357754
611,3.5047619047619047
612,3.503638583638584
613,3.503638583638584
614,3.5047619047619047
615,3.503638583638584
616,3.5025152625152627
617,3.503638583638584
618,3.5047619047619047
619,3.3901831501831503
620,3.116092796092796
621,2.8801953601953603
622,2.671257631257632
623,2.4162637362637365
624,2.138803418803419
625,1.8512332112332115
626,1.5692796092796093
627,1.312039072039072
628,1.148034188034188
629,1.0390720390720392
630,0.9772893772893771
631,0.9402197802197804
632,0.948083028083028
633,0.9447130647130648
634,0.9503296703296704
635,0.9626862026862026
636,1.0008791208791208
637,1.0076190476190476
638,1.01997557997558
639,1.0267155067155067
640,1.0323321123321123
641,1.0345787545787546
642,1.0357020757020756
643,1.0312087912087913
644,1.0244688644688644
645,1.0121123321123322
646,1.00986568986569
647,1.003125763125763
648,0.9986324786324786
649,0.9952625152625152
650,0.9963858363858364
651,0.9885225885225886
652,0.976166056166056
653,0.9615628815628816
654,0.9694261294261294
655,0.9581929181929182
656,0.9638095238095238
657,0.9581929181929182
658,0.9492063492063492
659,0.9649328449328448
660,0.9873992673992674
661,1.0177289377289378
662,1.0345787545787546
663,1.0682783882783882
664,1.0963614163614164
665,1.1525274725274726
666,1.1952136752136753
667,1.246886446886447
668,1.308669108669109
669,1.3625885225885226
670,1.4176312576312575
671,1.4861538461538462
672,1.5647863247863247
673,1.6175824175824176
674,1.6726251526251523
675,1.7265445665445665
676,1.7726007326007327
677,1.8265201465201464
678,1.857973137973138
679,1.8826862026862028
680,1.913015873015873
681,1.9332356532356527
682,1.9467155067155064
683,1.9422222222222223
684,1.9500854700854704
685,1.9512087912087912
686,1.9658119658119653
687,1.9613186813186807
688,1.9534554334554333
689,1.9714285714285715
690,1.9781684981684984
691,1.996141636141636
692,2.0377045177045177
693,2.1017338217338217
694,2.137680097680098
695,2.159023199023199
696,2.1646398046398048
697,2.1444200244200244
698,2.112967032967033
699,2.0882539682539685
700,2.0455677655677658
701,1.9995115995115995
702,1.9253724053724053
703,1.868083028083028
704,1.813040293040293
705,1.7726007326007327
706,1.7411477411477412
707,1.7287912087912087
708,1.7242979242979244
709,1.722051282051282
710,1.705201465201465
711,1.7141880341880342
712,1.7085714285714286
713,1.6984615384615385
714,1.7096947496947497
715,1.7096947496947497
716,1.722051282051282
717,1.72991452991453
718,1.731037851037851
719,1.7366544566544566
720,1.738901098901099
721,1.7512576312576311
722,1.7445177045177045
723,1.7478876678876678
724,1.737777777777778
725,1.7321611721611725
726,1.7074481074481074
727,1.6962148962148962
728,1.7445177045177045
729,1.8613431013431008
730,2.103980463980464
731,2.391550671550672
732,2.7116971916971915
733,2.989157509157509
734,3.144175824175824
735,3.2486446886446885
736,3.3385103785103785
737,3.447472527472528
738,3.503638583638584
739,3.503638583638584
740,3.503638583638584
741,3.5047619047619047
742,3.5047619047619047
743,3.503638583638584
744,3.503638583638584
745,3.5047619047619047
746,3.5058852258852258
747,3.375579975579976
748,3.0925030525030524
749,2.8914285714285715
750,2.674627594627595
751,2.4207570207570206
752,2.152283272283272
753,1.8894261294261288
754,1.6265689865689863
755,1.383931623931624
756,1.1772405372405372
757,1.0188522588522588
758,0.9211233211233212
759,0.8964102564102564
760,0.8941636141636141
761,0.8986568986568987
762,0.8975335775335775
763,0.9334798534798536
764,0.9536996336996336
765,0.9593162393162392
766,0.9649328449328448
767,0.9581929181929182
768,0.966056166056166
769,0.9705494505494504
770,0.9671794871794872
771,0.9716727716727716
772,0.9536996336996336
773,0.9683028083028083
774,0.973919413919414
775,0.9671794871794872
776,0.9514529914529914
777,0.9312332112332112
778,0.9334798534798536
779,0.9323565323565324
780,0.93010989010989
781,0.9053968253968254
782,0.8986568986568987
783,0.8896703296703297
784,0.8829304029304029
785,0.9009035409035407
786,0.8975335775335775
787,0.90989010989011
788,0.9121367521367522
789,0.9357264957264956
790,0.9727960927960928
791,0.9896459096459096
792,1.028962148962149
793,1.0727716727716727
794,1.1165811965811965
795,1.1907203907203907
796,1.2603663003663004
797,1.31990231990232
798,1.394041514041514
799,1.447960927960928
800,1.4985103785103786
801,1.565909645909646
802,1.6276923076923078
803,1.693968253968254
804,1.7332844932844933
805,1.7928205128205128
806,1.8388766788766788
807,1.866959706959707
808,1.902905982905983
809,1.89953601953602
810,1.914139194139194
811,1.9107692307692308
812,1.9332356532356527
813,1.9287423687423688
814,1.9433455433455435
815,1.9366056166056167
816,1.964688644688645
817,1.9714285714285715
818,1.9882783882783883
819,2.033211233211233
820,2.0826373626373624
821,2.0927472527472526
822,2.125323565323565
823,2.1017338217338217
824,2.094993894993895
825,2.0725274725274727
826,2.0287179487179485
827,1.9905250305250304
828,1.9264957264957263
829,1.8534798534798536
830,1.8096703296703296
831,1.7445177045177045
832,1.7209279609279609
833,1.686105006105006
834,1.665885225885226
835,1.6692551892551892
836,1.64004884004884
837,1.6434188034188033
838,1.6546520146520147
839,1.6524053724053724
840,1.667008547008547
841,1.6625152625152626
842,1.6681318681318682
843,1.6827350427350427
844,1.6827350427350427
845,1.6973382173382174
846,1.702954822954823
847,1.7096947496947497
848,1.6984615384615385
849,1.702954822954823
850,1.702954822954823
851,1.7063247863247863
852,1.705201465201465
853,1.675995115995116
854,1.678241758241758
855,1.7287912087912087
856,1.8883028083028084
857,2.133186813186813
858,2.4443467643467645
859,2.7442735042735045
860,2.9992673992674
861,3.158778998778999
862,3.2452747252747254
863,3.3295238095238093
864,3.467692307692308
865,3.5047619047619047
866,3.5058852258852258
867,3.503638583638584
868,3.503638583638584
869,3.5047619047619047
870,3.503638583638584
871,3.5025152625152627
872,3.5047619047619047
873,3.5047619047619047
874,3.261001221001221
875,3.0262271062271062
876,2.816166056166056
877,2.613968253968254
878,2.3454945054945053
879,2.094993894993895
880,1.8242735042735043
881,1.5636630036630037
882,1.3536019536019537
883,1.1424175824175824
884,1.0064957264957264
885,0.9121367521367522
886,0.8795604395604396
887,0.8672039072039072
888,0.8896703296703297
889,0.90989010989011
890,0.9233699633699634
891,0.9615628815628816
892,0.957069597069597
893,0.9435897435897436
894,0.9525763125763126
895,0.9615628815628816
896,0.9671794871794872
897,0.9638095238095238
898,0.9671794871794872
899,0.9638095238095238
900,0.9536996336996336
901,0.9536996336996336
902,0.9548229548229548
903,0.9402197802197804
904,0.9548229548229548
905,0.9368498168498168
906,0.9143833943833944
907,0.9177533577533578
908,0.9053968253968254
909,0.8986568986568987
910,0.891916971916972
911,0.9076434676434676
912,0.8930402930402931
913,0.8997802197802198
914,0.9042735042735044
915,0.9256166056166056
916,0.9492063492063492
917,0.9536996336996336
918,1.0053724053724054
919,1.0401953601953602
920,1.103101343101343
921,1.1570207570207571
922,1.1985836385836386
923,1.2637362637362637
924,1.3277655677655678
925,1.3682051282051282
926,1.468180708180708
927,1.5277167277167276
928,1.5996092796092796
929,1.6602686202686203
930,1.7198046398046398
931,1.7591208791208792
932,1.8074236874236875
933,1.843369963369964
934,1.877069597069597
935,1.8804395604395605
936,1.914139194139194
937,1.89953601953602
938,1.902905982905983
939,1.915262515262516
940,1.8972893772893773
941,1.9017826617826616
942,1.9085225885225885
943,1.9096459096459093
944,1.914139194139194
945,1.9231257631257632
946,1.952332112332112
947,1.9905250305250304
948,2.020854700854701
949,2.0792673992674
950,2.1163369963369965
951,2.125323565323565
952,2.123076923076923
953,2.107350427350428
954,2.077020757020757
955,2.0421978021978022
956,1.987155067155067
957,1.9298656898656896
958,1.857973137973138
959,1.7973137973137974
960,1.7557509157509157
961,1.722051282051282
962,1.7186813186813186
963,1.705201465201465
964,1.6962148962148962
965,1.6905982905982906
966,1.686105006105006
967,1.6950915750915752
968,1.6973382173382174
969,1.6962148962148962
970,1.704078144078144
971,1.7153113553113553
972,1.711941391941392
973,1.7074481074481074
974,1.7085714285714286
975,1.7164346764346765
976,1.7074481074481074
977,1.7242979242979244
978,1.722051282051282
979,1.722051282051282
980,1.7209279609279609
981,1.683858363858364
982,1.6692551892551892
983,1.705201465201465
984,1.8096703296703296
985,2.0377045177045177
986,2.333137973137973
987,2.6566544566544565
988,2.9745543345543344
989,3.168888888888889
990,3.277851037851038
991,3.3576068376068378
992,3.445225885225885
993,3.5047619047619047
994,3.503638583638584
995,3.5047619047619047
996,3.503638583638584
997,3.5047619047619047
998,3.5058852258852258
999,3.5058852258852258
1000,3.503638583638584
1001,3.5047619047619047
1002,3.281221001221001
1003,3.014993894993895
1004,2.801562881562881
1005,2.593748473748474
1006,2.34998778998779
1007,2.077020757020757
1008,1.8074236874236875
1009,1.5569230769230769
1010,1.3075457875457877
1011,1.1581440781440782
1012,1.0132356532356532
1013,0.9323565323565324
1014,0.9031501831501833
1015,0.90989010989011
1016,0.8874236874236874
1017,0.8907936507936508
1018,0.8975335775335775
1019,0.9402197802197804
1020,0.9514529914529914
1021,0.9615628815628816
1022,0.9548229548229548
1023,0.9638095238095238
1024,0.9536996336996336
1025,0.9604395604395604
1026,0.9435897435897436
1027,0.9368498168498168
1028,0.945836385836386
1029,0.945836385836386
1030,0.948083028083028
1031,0.937973137973138
1032,0.90989010989011
1033,0.9256166056166056
1034,0.9188766788766788
1035,0.9177533577533578
1036,0.8863003663003663
1037,0.8896703296703297
1038,0.8863003663003663
1039,0.8840537240537241
1040,0.8638339438339439
1041,0.8716971916971917
1042,0.8907936507936508
1043,0.9143833943833944
1044,0.9267399267399268
1045,0.945836385836386
1046,0.9829059829059827
1047,1.0278388278388275
1048,1.0671550671550671
1049,1.1154578754578754
1050,1.183980463980464
1051,1.2491330891330892
1052,1.2963125763125762
1053,1.382808302808303
1054,1.4468376068376068
1055,1.4973870573870574
1056,1.5513064713064713
1057,1.6276923076923078
1058,1.6816117216117217
1059,1.7445177045177045
1060,1.775970695970696
1061,1.8063003663003665
1062,1.825396825396825
1063,1.869206349206349
1064,1.857973137973138
1065,1.8781929181929184
1066,1.874822954822955
1067,1.8849328449328449
1068,1.8703296703296703
1069,1.8804395604395605
1070,1.883809523809524
1071,1.8849328449328449
1072,1.8972893772893773
1073,1.9366056166056167
1074,1.9725518925518928
1075,2.01973137973138
1076,2.0377045177045177
1077,2.0905006105006105
1078,2.1051037851037853
1079,2.0905006105006105
1080,2.063540903540904
1081,2.0421978021978022
1082,1.9983882783882785
1083,1.9444688644688648
1084,1.891672771672772
1085,1.847863247863248
1086,1.7984371184371184
1087,1.7445177045177045
1088,1.7175579975579975
1089,1.6816117216117217
1090,1.6827350427350427
1091,1.6816117216117217
1092,1.665885225885226
1093,1.6804884004884004
1094,1.6816117216117217
1095,1.6816117216117217
1096,1.6905982905982906
1097,1.693968253968254
1098,1.711941391941392
1099,1.6973382173382174
1100,1.7074481074481074
1101,1.722051282051282
1102,1.7254212454212454
1103,1.7265445665445665
1104,1.7231746031746031
1105,1.7186813186813186
1106,1.7422710622710622
1107,1.7478876678876678
1108,1.7153113553113553
1109,1.6894749694749696
1110,1.713064713064713
1111,1.8096703296703296
1112,2.0287179487179485
1113,2.330891330891331
1114,2.628571428571429
1115,2.94984126984127
1116,3.161025641025641
1117,3.289084249084249
1118,3.3654700854700854
1119,3.457582417582417
1120,3.503638583638584
1121,3.5025152625152627
1122,3.503638583638584
1123,3.503638583638584
1124,3.503638583638584
1125,3.503638583638584
1126,3.503638583638584
1127,3.5047619047619047
1128,3.503638583638584
1129,3.341880341880342
1130,3.03970695970696
1131,2.793699633699634
1132,2.53982905982906
1133,2.283711843711844
1134,1.986031746031746
1135,1.6816117216117217
1136,1.4075213675213676
1137,1.2188034188034187
1138,1.0851282051282052
1139,1.0064957264957264
1140,0.9705494505494504
1141,0.9649328449328448
1142,0.9638095238095238
1143,0.9727960927960928
1144,0.9727960927960928
1145,0.976166056166056
1146,0.9829059829059827
1147,0.9885225885225886
1148,0.984029304029304
1149,0.9896459096459096
1150,1.0278388278388275
1151,1.046935286935287
1152,1.0255921855921857
1153,1.0154822954822955
1154,1.0267155067155067
1155,1.0267155067155067
1156,1.0121123321123322
1157,0.9986324786324786
1158,0.9986324786324786
1159,0.9963858363858364
1160,0.9862759462759464
1161,0.957069597069597
1162,0.9435897435897436
1163,0.9514529914529914
1164,0.9256166056166056
1165,0.9346031746031748
1166,0.93010989010989
1167,0.9727960927960928
1168,0.9626862026862026
1169,0.9851526251526252
1170,0.9851526251526252
1171,1.0244688644688644
1172,1.0334554334554336
1173,1.0604151404151403
1174,1.1188278388278388
1175,1.186227106227106
1176,1.2558730158730158
1177,1.3075457875457877
1178,1.3468620268620268
1179,1.3895482295482295
1180,1.4524542124542124
1181,1.4850305250305251
1182,1.538949938949939
1183,1.5996092796092796
1184,1.659145299145299
1185,1.7085714285714286
1186,1.757997557997558
1187,1.795067155067155
1188,1.8332600732600728
1189,1.8613431013431008
1190,1.920879120879121
1191,1.9197557997558
1192,1.977045177045177
1193,1.9882783882783883
1194,1.9512087912087912
1195,1.927619047619048
1196,1.904029304029304
1197,1.911892551892552
1198,1.8523565323565323
1199,1.8456166056166057
1200,1.8175335775335768
1201,1.8332600732600728
1202,1.9062759462759464
1203,1.963565323565324
1204,2.0107448107448107
1205,1.9983882783882785
1206,2.0275946275946275
1207,2.089377289377289
1208,2.120830280830281
1209,2.09948717948718
1210,2.023101343101343
1211,1.9736752136752136
1212,1.952332112332112
1213,1.963565323565324
1214,1.8343833943833945
1215,1.7737240537240535
1216,1.7478876678876678
1217,1.7096947496947497
1218,1.6883516483516483
1219,1.6524053724053724
1220,1.6299389499389498
1221,1.6636385836385836
1222,1.6557753357753358
1223,1.6692551892551892
1224,1.6917216117216116
1225,1.7141880341880342
1226,1.7433943833943837
1227,1.7164346764346765
1228,1.7546275946275949
1229,1.7422710622710622
1230,1.7872039072039072
1231,1.7748473748473748
1232,1.777094017094017
1233,1.7355311355311356
1234,1.7647374847374848
1235,1.7591208791208792
1236,1.7624908424908423
1237,1.7321611721611725
1238,1.7265445665445665
1239,1.7602442002442005
1240,1.9175091575091567
1241,2.214065934065934
1242,2.606105006105006
1243,3.0127472527472525
1244,3.2654945054945057
1245,3.345250305250305
1246,3.4317460317460315
1247,3.503638583638584
1248,3.5047619047619047
1249,3.5058852258852258
1250,3.5058852258852258
1251,3.507008547008547
1252,3.503638583638584
1253,3.503638583638584
1254,3.507008547008547
1255,3.5025152625152627
1256,3.503638583638584
1257,3.503638583638584
1258,3.3362637362637364
1259,3.0217338217338217
1260,2.7465201465201465
1261,2.489279609279609
1262,2.2230525030525032
1263,1.9613186813186807
1264,1.7096947496947497
1265,1.4996336996336996
1266,1.2996825396825398
1267,1.123321123321123
1268,0.9581929181929182
1269,0.8986568986568987
1270,0.9155067155067156
1271,0.9053968253968254
1272,0.911013431013431
1273,0.9065201465201466
1274,0.9514529914529914
1275,0.9615628815628816
1276,0.9896459096459096
1277,0.9941391941391942
1278,0.9851526251526252
1279,0.9862759462759464
1280,0.993015873015873
1281,0.9952625152625152
1282,0.9885225885225886
1283,0.9727960927960928
